time_s,i_I172_Iout_A,i_I56_Iout_A,v_vp_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.003,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.007,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.015,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.031,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0325542163,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0325542164,-1.36571499e-05,-1.36571499e-05,0.0,0.015008333300000001
0.0325542166,-1.36571499e-05,-1.36571499e-05,0.0,0.0450249999
0.0325542169,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583333
0.032554217600000004,-1.36571499e-05,-1.36571499e-05,0.0,0.2251249999
0.0325542181,-1.36571499e-05,-1.36571499e-05,0.0,0.3281824836
0.0325542184,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.38615111480000003
0.0325542188,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.4474269379
0.0325542191,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.49706768570000004
0.0325542194,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800344
0.0325542196,-1.36572044e-05,-1.36571499e-05,0.0,0.5995305176000001
0.0325542197,-1.36572812e-05,-1.36571499e-05,0.0,0.6171697927
0.0325542199,-1.36574418e-05,-1.36571499e-05,0.0,0.6411866099
0.0325542199,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.6477360372000001
0.03255422,-1.36575795e-05,-1.36571499e-05,0.0,0.6608348917
0.0325542201,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867798554
0.0325542203,-1.36580321e-05,-1.36571499e-05,0.0,0.7246523867
0.032554220700000004,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003974494
0.03255422140000001,-1.3660653299999999e-05,-1.36571499e-05,0.0,0.9259201554000001
0.032554222,-1.36638695e-05,-1.36571499e-05,0.0,1.0208338
0.0325542226,-1.3668969299999999e-05,-1.36571499e-05,0.0,1.1384403
0.0325542232,-1.3673778199999999e-05,-1.36571499e-05,0.0,1.2480617
