time_s,i_I172_Iout_A,i_I56_Iout_A,v_vp_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.003,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.007,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.015,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.031,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.051000000000000004,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.07100000000000001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.091,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.09687068650000001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.09687068650000001,-1.36571499e-05,-1.36571499e-05,0.0,0.0150083345
0.0968706867,-1.36571499e-05,-1.36571499e-05,0.0,0.0450250036
0.09687068700000001,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583419
0.09687068770000001,-1.36571499e-05,-1.36571499e-05,0.0,0.2251250184
0.0968706883,-1.36571499e-05,-1.36571499e-05,0.0,0.32818246840000004
0.09687068859999999,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.3861511232
0.096870689,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.44742691760000003
0.0968706892,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.49706766160000004
0.0968706895,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800115
0.09687068979999999,-1.36572044e-05,-1.36571499e-05,0.0,0.5995304947
0.0968706899,-1.36572812e-05,-1.36571499e-05,0.0,0.6171697797000001
0.09687069,-1.36574418e-05,-1.36571499e-05,0.0,0.6411866008
0.0968706901,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.6477360243000001
0.0968706901,-1.36575795e-05,-1.36571499e-05,0.0,0.6608348713000001
0.0968706903,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867798074
0.0968706905,-1.36580321e-05,-1.36571499e-05,0.0,0.7246522876
0.0968706909,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003972478
0.0968706916,-1.3660653299999999e-05,-1.36571499e-05,0.0,0.9259199874
