time_s,i_I172_Iout_A,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0024421681,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0024421682,-1.36571499e-05,-1.36571499e-05,0.0,0.015008333300000001
0.0024421683000000003,-1.36571499e-05,-1.36571499e-05,0.0,0.0450249999
0.0024421687,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583333
0.0024421693,-1.36571499e-05,-1.36571499e-05,0.0,0.2251249999
0.0024421699,-1.36571499e-05,-1.36571499e-05,0.0,0.32818248340000006
0.0024421702,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.38615111510000005
0.0024421706,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.4474269371
0.0024421708,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.49706768469999996
0.0024421712000000004,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800333
0.0024421714,-1.36572044e-05,-1.36571499e-05,0.0,0.5995305166000001
0.0024421715,-1.36572812e-05,-1.36571499e-05,0.0,0.6171697918
0.0024421716,-1.36574418e-05,-1.36571499e-05,0.0,0.6411866096
0.0024421716999999997,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.6477360360000001
0.0024421718,-1.36575795e-05,-1.36571499e-05,0.0,0.6608348888000001
0.0024421719,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867798493
0.0024421721000000003,-1.36580321e-05,-1.36571499e-05,0.0,0.7246523754
0.0024421725,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003974275000001
0.0024421732000000002,-1.3660653299999999e-05,-1.36571499e-05,0.0,0.9259201343
0.0024421738,-1.36638695e-05,-1.36571499e-05,0.0,1.0208338
0.0024421744,-1.3668969299999999e-05,-1.36571499e-05,0.0,1.1384403
0.0024421750000000004,-1.36737781e-05,-1.36571499e-05,0.0,1.2480617
0.0024421756,-1.3678456699999999e-05,-1.36571499e-05,0.0,1.3547365
0.0024421768,-1.36878264e-05,-1.36571499e-05,0.0,1.5680861
