time_s,i_I172_Iout_A,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0011788307,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0011788308000000001,-1.36571499e-05,-1.36571499e-05,0.0,0.015008333300000001
0.001178831,-1.36571499e-05,-1.36571499e-05,0.0,0.0450249999
0.0011788312999999999,-1.36571499e-05,-1.36571499e-05,0.0,0.1050583333
0.001178832,-1.36571499e-05,-1.36571499e-05,0.0,0.2251249999
0.0011788325,-1.36571499e-05,-1.36571499e-05,0.0,0.3281824841
0.0011788329,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.38615111560000004
0.0011788331999999999,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.4474269379
0.0011788335000000002,-1.3657149799999999e-05,-1.36571499e-05,0.0,0.4970676858
0.0011788338,-1.3657150299999998e-05,-1.36571499e-05,0.0,0.5551800343
0.001178834,-1.36572044e-05,-1.36571499e-05,0.0,0.5995305178
0.0011788341,-1.36572812e-05,-1.36571499e-05,0.0,0.6171697923
0.0011788343,-1.36574418e-05,-1.36571499e-05,0.0,0.6411866101000001
0.0011788343,-1.3657487599999998e-05,-1.36571499e-05,0.0,0.6477360372000001
0.0011788344,-1.36575795e-05,-1.36571499e-05,0.0,0.6608348912
0.0011788345,-1.3657762899999999e-05,-1.36571499e-05,0.0,0.6867798561
0.0011788347,-1.36580321e-05,-1.36571499e-05,0.0,0.7246523898
0.0011788351999999999,-1.3658595899999999e-05,-1.36571499e-05,0.0,0.8003974573
0.0011788359,-1.3660653299999999e-05,-1.36571499e-05,0.0,0.9259201319
0.0011788364,-1.36638695e-05,-1.36571499e-05,0.0,1.0208338
0.0011788369999999999,-1.3668969299999999e-05,-1.36571499e-05,0.0,1.1384403
0.0011788376,-1.3673778199999999e-05,-1.36571499e-05,0.0,1.2480617
0.0011788382,-1.3678456699999999e-05,-1.36571499e-05,0.0,1.3547365
0.0011788394,-1.36878264e-05,-1.36571499e-05,0.0,1.5680862
0.0011788401,-1.3692918e-05,-1.36571499e-05,0.0,1.6840431
