time_s,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,0.0,0.0
0.0024421681,-1.36571499e-05,0.0,0.0
0.0024421682,-1.36571499e-05,0.015008333300000001,0.015008333300000001
0.0024421683000000003,-1.36571499e-05,0.0450249999,0.0450249999
0.0024421687,-1.36571499e-05,0.1050583333,0.1050583333
0.0024421693,-1.36571499e-05,0.2251249999,0.2251249999
0.0024421699,-1.36571499e-05,0.3281825664,0.3281825664
0.0024421702,-1.3657149799999999e-05,0.3861511837,0.3861511837
0.0024421706,-1.3657149799999999e-05,0.4474270385,0.4474270385
0.0024421708,-1.3657149799999999e-05,0.4970678036,0.4970678036
0.0024421712000000004,-1.3657150299999998e-05,0.5551801536000001,0.5551801536000001
0.0024421714,-1.36572044e-05,0.5995306603,0.5995306603
0.0024421715,-1.36572812e-05,0.6171698107,0.6171698107
0.0024421716,-1.36574418e-05,0.6411866347,0.6411866347
0.0024421716999999997,-1.3657487599999998e-05,0.6477361229,0.6477361229
0.0024421718,-1.36575795e-05,0.6608350991,0.6608350991
0.0024421719,-1.3657762899999999e-05,0.6867804444,0.6867804444
0.0024421721000000003,-1.3658032199999998e-05,0.7246536523,0.7246536523
0.0024421725,-1.3658595999999999e-05,0.8004000682,0.8004000682
0.0024421732000000002,-1.3660653399999999e-05,0.9259223177,0.9259223177
0.0024421738,-1.36638696e-05,1.0208356,1.0208356
0.0024421744,-1.3668969499999999e-05,1.1384436,1.1384436
0.0024421750000000004,-1.3673778199999999e-05,1.2480633,1.2480633
0.0024421756,-1.3678456799999999e-05,1.3547393,1.3547393
0.0024421768,-1.3687826599999999e-05,1.5680914,1.5680914
0.0024421774,-1.36929181e-05,1.6840457,1.6840457
0.0024421781,-1.36980086e-05,1.8,1.8
0.0024421781999999998,-1.36986674e-05,1.8,1.8
0.0024421783000000002,-1.3699986000000001e-05,1.8,1.8
0.0024421786000000003,-1.3701963499999999e-05,1.8,1.8
0.0024421791,-1.3705916099999999e-05,1.8,1.8
0.0024421801,-1.3713806399999999e-05,1.8,1.8
0.0024421821000000002,-1.37295241e-05,1.8,1.8
0.0024421861,-1.3760711099999999e-05,1.8,1.8
0.0024421941,-1.38221103e-05,1.8,1.8
0.0024422101000000002,-1.39411552e-05,1.8,1.8
0.0024422421000000003,-1.4165292e-05,1.8,1.8
0.0024423061,-1.45649393e-05,1.8,1.8
0.0024424341,-1.5212439299999998e-05,1.8,1.8
0.0024426902,-1.61091034e-05,1.8,1.8
0.0024430179000000003,-1.6793587899999997e-05,1.8,1.8
0.0024434424,-1.7296733199999997e-05,1.8,1.8
0.0024439872,-1.76283253e-05,1.8,1.8
0.0024447499000000003,-1.7843024199999997e-05,1.8,1.8
0.0024458043,-1.79442756e-05,1.8,1.8
0.0024473129,-1.79793859e-05,1.8,1.8
0.002449588,-1.7985231299999998e-05,1.8,1.8
0.0024521681000000003,-1.79906854e-05,1.8,1.8
0.0024521682,-1.7988511e-05,1.7849916,1.7849916
0.0024521683,-1.79885117e-05,1.754975,1.754975
0.0024521687,-1.79885133e-05,1.6949416,1.6949416
0.0024521693000000002,-1.7988515899999998e-05,1.574875,1.574875
0.0024521707,-1.7988513999999997e-05,1.3347416,1.3347416
0.0024521733000000003,-1.7988427699999997e-05,0.8544750004,0.8544750004
0.002452174,-1.79883699e-05,0.7344083338,0.7344083338
0.0024521753,-1.79876195e-05,0.4942750006,0.4942750006
0.0024521768,-1.79854154e-05,0.2297933503,0.2297933503
0.0024521774,-1.79840965e-05,0.1148966751,0.1148966751
0.0024521778,-1.7983405399999998e-05,0.0574483375,0.0574483375
0.0024521780999999998,-1.79827036e-05,0.0,0.0
0.0024521782000000002,-1.79825181e-05,0.0,0.0
0.0024521783,-1.79822183e-05,0.0,0.0
0.0024521785,-1.7981829e-05,0.0,0.0
0.0024521788,-1.7981041799999998e-05,0.0,0.0
0.0024521795000000002,-1.7979444399999996e-05,0.0,0.0
0.0024521809000000003,-1.7976198199999997e-05,0.0,0.0
0.0024521828,-1.79717303e-05,0.0,0.0
0.0024521854,-1.79655655e-05,0.0,0.0
0.0024521889,-1.79570718e-05,0.0,0.0
0.0024521941,-1.79446142e-05,0.0,0.0
0.0024522016,-1.79265182e-05,0.0,0.0
0.0024522124,-1.7900690699999997e-05,0.0,0.0
0.0024522278000000002,-1.78639276e-05,0.0,0.0
0.00245225,-1.78113405e-05,0.0,0.0
0.0024522818000000004,-1.7736291699999998e-05,0.0,0.0
0.0024523277,-1.7629384300000002e-05,0.0,0.0
0.0024523939,-1.74780047e-05,0.0,0.0
0.0024524893,-1.72653635e-05,0.0,0.0
0.0024526271,-1.69704898e-05,0.0,0.0
0.0024528261,-1.65702537e-05,0.0,0.0
0.0024531138,-1.60468212e-05,0.0,0.0
0.0024535295,-1.5406632699999998e-05,0.0,0.0
0.0024541305000000003,-1.4714102099999999e-05,0.0,0.0
0.0024549994000000004,-1.4114707599999998e-05,0.0,0.0
0.0024562560000000004,-1.3754963099999998e-05,0.0,0.0
0.0024580194000000002,-1.36680539e-05,0.0,0.0
0.0024599632,-1.3657227199999999e-05,0.0,0.0
0.0024624616,-1.36559241e-05,0.0,0.0
0.0024668066,-1.3656647799999999e-05,0.0,0.0
0.0024731676000000003,-1.36579595e-05,0.0,0.0
0.0024824235,-1.3655948199999999e-05,0.0,0.0
0.0024957833,-1.36584728e-05,0.0,0.0
0.0025149274,-1.36557364e-05,0.0,0.0
0.0025432009999999997,-1.3658598799999999e-05,0.0,0.0
0.0025852862,-1.36556656e-05,0.0,0.0
0.0026514197,-1.36586426e-05,0.0,0.0
0.0027836866,-1.36556368e-05,0.0,0.0
0.0030482203,-1.36586486e-05,0.0,0.0
0.0034910458,-1.3655638199999999e-05,0.0,0.0
0.0043766969,-1.3658650099999998e-05,0.0,0.0
0.0061479991,-1.36556332e-05,0.0,0.0
0.0073911027999999995,-1.3658668299999999e-05,0.0,0.0
0.0073911029,-1.3656897e-05,0.015008333300000001,0.015008333300000001
0.0073911031,-1.3656897e-05,0.0450249999,0.0450249999
0.0073911034000000006,-1.36568971e-05,0.1050583333,0.1050583333
0.0073911040999999995,-1.36568973e-05,0.2251249999,0.2251249999
0.0073911047,-1.36568975e-05,0.3281826767,0.3281826767
0.007391104999999999,-1.36568975e-05,0.38615127439999997,0.38615127439999997
0.007391105300000001,-1.36568976e-05,0.4474271733,0.4474271733
0.0073911056000000004,-1.36568977e-05,0.4970679616,0.4970679616
0.0073911059,-1.3656898299999999e-05,0.5551803136,0.5551803136
0.007391106200000001,-1.36569524e-05,0.5995308512,0.5995308512
0.0073911063,-1.3657029199999999e-05,0.6171698562000001,0.6171698562000001
0.0073911064,-1.36571899e-05,0.6411866859,0.6411866859
0.0073911064,-1.3657235699999999e-05,0.6477362607,0.6477362607
0.0073911065,-1.3657327599999999e-05,0.6608354103,0.6608354103
0.0073911067,-1.36575111e-05,0.6867813210000001,0.6867813210000001
0.0073911069,-1.36577804e-05,0.7246555304,0.7246555304
0.0073911073,-1.36583443e-05,0.8004039492,0.8004039492
0.007391108,-1.36604021e-05,0.9259228835000001,0.9259228835000001
0.0073911085,-1.36636186e-05,1.020834,1.020834
0.0073911092,-1.36687191e-05,1.1384457,1.1384457
0.0073911098,-1.3673527999999999e-05,1.2480595,1.2480595
0.0073911103999999995,-1.3678207199999998e-05,1.3547389,1.3547389
0.007391111600000001,-1.3687577999999999e-05,1.5680977,1.5680977
0.0073911122,-1.3692669799999998e-05,1.6840488,1.6840488
0.0073911128,-1.36977606e-05,1.8,1.8
0.007391112900000001,-1.36984194e-05,1.8,1.8
0.0073911131,-1.3699738199999999e-05,1.8,1.8
0.0073911133,-1.37017158e-05,1.8,1.8
0.007391113800000001,-1.37056687e-05,1.8,1.8
0.007391114800000001,-1.37135595e-05,1.8,1.8
0.0073911168,-1.37292783e-05,1.8,1.8
0.0073911208,-1.37604674e-05,1.8,1.8
0.0073911288,-1.3821870799999998e-05,1.8,1.8
0.0073911448,-1.39409237e-05,1.8,1.8
0.0073911768000000004,-1.4165075499999999e-05,1.8,1.8
0.0073912409,-1.4564748499999999e-05,1.8,1.8
0.0073913689,-1.5212287899999999e-05,1.8,1.8
0.0073916249,-1.6109002499999998e-05,1.8,1.8
0.0073919526,-1.67935013e-05,1.8,1.8
0.0073923771,-1.72966676e-05,1.8,1.8
0.0073929219,-1.7628280700000002e-05,1.8,1.8
0.0073936845,-1.7843000199999998e-05,1.8,1.8
0.0073947389,-1.79442662e-05,1.8,1.8
0.0073962474,-1.79793834e-05,1.8,1.8
0.0073985223,-1.7985230900000002e-05,1.8,1.8
0.007401102800000001,-1.7990685e-05,1.8,1.8
0.0074011028999999996,-1.79885106e-05,1.7849916,1.7849916
0.0074011031000000005,-1.7988511299999997e-05,1.754975,1.754975
0.0074011034,-1.7988513e-05,1.6949416,1.6949416
0.007401104100000001,-1.79885156e-05,1.574875,1.574875
0.0074011054,-1.79885136e-05,1.3347416,1.3347416
0.0074011081000000005,-1.79884273e-05,0.8544750004,0.8544750004
0.0074011088,-1.79883695e-05,0.7344083338,0.7344083338
0.0074011101,-1.79876191e-05,0.4942750006,0.4942750006
0.0074011116,-1.79854151e-05,0.2297933492,0.2297933492
0.0074011122000000006,-1.7984096099999997e-05,0.1148966747,0.1148966747
