time_s,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,0.0,0.0
0.0006146842206,-1.36571499e-05,0.0,0.0
0.000614684304,-1.36571499e-05,0.015008333300000001,0.0
0.0006146844708,-1.36571499e-05,0.0450249999,0.0
0.0006146848043,-1.36571499e-05,0.1050583333,0.0
0.0006146854713,-1.36571499e-05,0.2251249999,0.0
0.0006146860438,-1.36571499e-05,0.3281825786,0.0
0.0006146863659,-1.36571499e-05,0.3861511936,0.0
0.0006146867063,-1.36571499e-05,0.4474270535,0.0
0.0006146869821,-1.36571499e-05,0.49706782120000004,0.0
0.0006146873048999999,-1.3657150299999998e-05,0.5551801714,0.0
0.0006146875513,-1.36572044e-05,0.5995306815,0.0
0.0006146876493,-1.36572812e-05,0.6171698232,0.0
0.0006146877828,-1.36574418e-05,0.6411866469,0.0
0.0006146878190999999,-1.3657487599999998e-05,0.6477361464000001,0.0
0.0006146878919,-1.36575795e-05,0.6608351454,0.0
0.0006146880360999999,-1.3657762899999999e-05,0.6867805735,0.0
0.0006146882464999999,-1.3658032199999998e-05,0.7246539279,0.0
0.0006146886673,-1.3658595999999999e-05,0.8004006367,0.0
0.0006146893645999999,-1.3660653399999999e-05,0.9259219918,0.0
0.0006146898919,-1.36638696e-05,1.0208347,0.0
0.0006146905453,-1.3668969499999999e-05,1.1384435,0.0
0.0006146911543,-1.3673778199999999e-05,1.2480619,0.0
0.0006146917469,-1.36784569e-05,1.3547387,0.0
0.0006146929321999999,-1.36878267e-05,1.5680924,0.0
0.0006146935763999999,-1.3692918199999998e-05,1.6840462,0.0
0.0006146942206,-1.36980087e-05,1.8,0.0
0.0006146943039999999,-1.3698667500000001e-05,1.8,0.0
0.0006146944707999999,-1.36999861e-05,1.8,0.0
0.0006146947208,-1.3701963599999999e-05,1.8,0.0
0.0006146952209,-1.37059162e-05,1.8,0.0
0.000614696221,-1.3713806399999999e-05,1.8,0.0
0.0006146982212999999,-1.37295241e-05,1.8,0.0
0.0006147022218,-1.3760711e-05,1.8,0.0
0.0006147102230000001,-1.3822110099999998e-05,1.8,0.0
0.0006147262252,-1.39411547e-05,1.8,0.0
0.0006147582297,-1.4165291099999998e-05,1.8,0.0
0.0006148222387,-1.45649377e-05,1.8,0.0
0.0006149502566,-1.52124368e-05,1.8,0.0
0.0006152062925,-1.6109100399999998e-05,1.8,0.0
0.0006155340111,-1.67935858e-05,1.8,0.0
0.0006159585297999999,-1.72967316e-05,1.8,0.0
0.0006165033780999999,-1.76283243e-05,1.8,0.0
0.0006172660309,-1.78430237e-05,1.8,0.0
0.0006183204713,-1.7944275399999998e-05,1.8,0.0
0.0006198289982,-1.79793859e-05,1.8,0.0
0.0006221041107999999,-1.79852312e-05,1.8,0.0
0.0006246842206,-1.79906854e-05,1.8,0.0
0.000624684304,-1.7988511e-05,1.7849916,0.0
0.0006246844707999999,-1.79885117e-05,1.754975,0.0
0.0006246848043,-1.79885133e-05,1.6949416,0.0
0.0006246854712999999,-1.7988515899999998e-05,1.574875,0.0
0.0006246868054,-1.7988513999999997e-05,1.3347416,0.0
0.0006246894735,-1.7988427699999997e-05,0.8544750005,0.0
0.0006246901406,-1.79883699e-05,0.7344083339,0.0
0.0006246914746,-1.79876195e-05,0.4942750006,0.0
0.000624692944,-1.79854154e-05,0.2297933504,0.0
0.0006246935822999999,-1.79840965e-05,0.1148966752,0.0
0.0006246939015,-1.7983405399999998e-05,0.0574483375,0.0
0.0006246942205999999,-1.79827036e-05,0.0,0.0
0.0006246943039999999,-1.79825181e-05,0.0,0.0
0.0006246944382,-1.79822183e-05,0.0,0.0
0.0006246946113,-1.7981829e-05,0.0,0.0
0.0006246949575999999,-1.7981041799999998e-05,0.0,0.0
0.0006246956501,-1.7979444399999996e-05,0.0,0.0
0.0006246970353,-1.7976198199999997e-05,0.0,0.0
0.0006246989184999999,-1.79717303e-05,0.0,0.0
0.0006247014999,-1.79655655e-05,0.0,0.0
0.0006247050444,-1.79570718e-05,0.0,0.0
0.0006247102354999999,-1.7944614099999997e-05,0.0,0.0
0.0006247177772,-1.79265181e-05,0.0,0.0
0.0006247285583999999,-1.7900690699999997e-05,0.0,0.0
0.0006247439541999999,-1.78639276e-05,0.0,0.0
0.0006247660924,-1.78113405e-05,0.0,0.0
0.0006247979395,-1.77362916e-05,0.0,0.0
0.0006248438487,-1.7629384300000002e-05,0.0,0.0
0.0006249100161999999,-1.74780047e-05,0.0,0.0
0.0006250054548,-1.72653635e-05,0.0,0.0
0.0006251432288,-1.69704898e-05,0.0,0.0
0.0006253422691,-1.65702537e-05,0.0,0.0
0.0006256299475,-1.60468212e-05,0.0,0.0
0.0006260456808,-1.5406632699999998e-05,0.0,0.0
0.0006266466149,-1.4714102099999999e-05,0.0,0.0
0.0006275154930999999,-1.41147075e-05,0.0,0.0
0.0006287721176999999,-1.3754963099999998e-05,0.0,0.0
