time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
4.010000000000e-06,0.000000000000e+00
4.020000000000e-06,1.800000000000e+00
5.010000000000e-06,1.800000000000e+00
5.020000000000e-06,0.000000000000e+00
3.000000000000e-04,0.000000000000e+00
