time_s,i_I172_Iout_A,i_I56_Iout_A,v_vp_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.003,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.007,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.015,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.031,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0449721696,-1.36571499e-05,-1.36571499e-05,0.0,0.0
0.0449721697,-1.36571499e-05,-1.36571499e-05,0.015008333300000001,0.0
0.0449721699,-1.36571499e-05,-1.36571499e-05,0.045025,0.0
0.0449721702,-1.36571499e-05,-1.36571499e-05,0.1050583333,0.0
0.044972170900000004,-1.36571499e-05,-1.36571499e-05,0.225125,0.0
0.044972171400000004,-1.36571499e-05,-1.36571499e-05,0.32818248390000004,0.0
0.0449721718,-1.36571499e-05,-1.3657149799999999e-05,0.386151115,0.0
0.044972172100000006,-1.36571499e-05,-1.3657149799999999e-05,0.447426937,0.0
0.044972172399999996,-1.36571499e-05,-1.3657149799999999e-05,0.4970676848,0.0
0.0449721727,-1.36571499e-05,-1.3657150299999998e-05,0.5551800335,0.0
0.044972172899999996,-1.36571499e-05,-1.36572044e-05,0.5995305168,0.0
0.044972173,-1.36571499e-05,-1.36572812e-05,0.6171697918,0.0
0.0449721732,-1.36571499e-05,-1.36574418e-05,0.6411866091,0.0
0.0449721732,-1.36571499e-05,-1.3657487599999998e-05,0.6477360351,0.0
0.0449721733,-1.36571499e-05,-1.36575795e-05,0.6608348872,0.0
0.0449721734,-1.36571499e-05,-1.3657762899999999e-05,0.6867798471,0.0
0.0449721736,-1.36571499e-05,-1.36580321e-05,0.7246523722,0.0
0.0449721741,-1.36571499e-05,-1.3658595899999999e-05,0.8003974225,0.0
0.0449721748,-1.36571499e-05,-1.3660653299999999e-05,0.9259201311,0.0
0.04497217530000001,-1.36571499e-05,-1.36638695e-05,1.0208338,0.0
0.0449721759,-1.36571499e-05,-1.3668969299999999e-05,1.1384403,0.0
0.0449721765,-1.36571499e-05,-1.36737781e-05,1.2480617,0.0
