time_s,voltage_v
0.000000000000e+00,0.000000000000e+00
7.200000000000e-06,0.000000000000e+00
7.210000000000e-06,1.800000000000e+00
7.300000000000e-06,1.800000000000e+00
7.310000000000e-06,0.000000000000e+00
2.000000000000e-05,0.000000000000e+00
